sgd_id,systematic_name,id
S000000351,YBR147W,ID=cds346
S000087085,YBR201C-A,ID=cds403
S000004738,YMR131C,ID=cds4293
S000003407,YGR175C,ID=cds2244
S000004737,YMR130W,ID=cds4292
S000000379,YBR175W,ID=cds374
S000003406,YGR174C,ID=cds2242
S000003409,YGR177C,ID=cds2245
S000004739,YMR132C,ID=cds4294
S000000377,YBR173C,ID=cds373
S000004734,YMR127C,ID=cds4289
S000003403,YGR171C,ID=cds2239
S000004733,YMR126C,ID=cds4288
S000003402,YGR170W,ID=cds2238
S000004736,YMR129W,ID=cds4291
S000003405,YGR173W,ID=cds2241
S000004735,YMR128W,ID=cds4290
S000003404,YGR172C,ID=cds2240
S000004741,YMR134W,ID=cds4296
S000000383,YBR179C,ID=cds377
S000003410,YGR178C,ID=cds2246
S000004740,YMR133W,ID=cds4295
S000000381,YBR177C,ID=cds376
S000003412,YGR180C,ID=cds2248
S000004742,YMR135C,ID=cds4297
S000000380,YBR176W,ID=cds375
S000003411,YGR179C,ID=cds2247
S000000387,YBR183W,ID=cds382
S000000386,YBR182C,ID=cds380
S000000385,YBR181C,ID=cds379
S000000384,YBR180W,ID=cds378
S000004727,YMR120C,ID=cds4282
S000000369,YBR165W,ID=cds365
S000000368,YBR164C,ID=cds364
S000000367,YBR163W,ID=cds363
S000004728,YMR121C,ID=cds4283
S000000366,YBR162C,ID=cds361
S000001697,YKL214C,ID=cds3218
S000004723,YMR117C,ID=cds4279
S000001698,YKL215C,ID=cds3217
S000004722,YMR116C,ID=cds4278
S000001699,YKL216W,ID=cds3216
S000004725,YMR119W,ID=cds4281
S000004724,YMR118C,ID=cds4280
S000004730,YMR123W,ID=cds4285
S000000372,YBR168W,ID=cds368
S000000371,YBR167C,ID=cds367
S000004732,YMR125W,ID=cds4287
S000000370,YBR166C,ID=cds366
S000003401,YGR169C,ID=cds2236
S000004731,YMR124W,ID=cds4286
S000003400,YGR168C,ID=cds2235
S000000376,YBR172C,ID=cds372
S000000375,YBR171W,ID=cds371
S000000374,YBR170C,ID=cds370
S000000373,YBR169C,ID=cds369
S000005328,YNR045W,ID=cds4856
S000005327,YNR044W,ID=cds4855
S000005329,YNR046W,ID=cds4857
S000004004,YLR014C,ID=cds3596
S000005335,YNR052C,ID=cds4863
S000004003,YLR013W,ID=cds3595
S000005334,YNR051C,ID=cds4862
S000004006,YLR016C,ID=cds3598
S000005337,YNR054C,ID=cds4865
S000004005,YLR015W,ID=cds3597
S000005336,YNR053C,ID=cds4864
S000004000,YLR010C,ID=cds3592
S000005331,YNR048W,ID=cds4859
S000005330,YNR047W,ID=cds4858
S000004002,YLR012C,ID=cds3594
S000005333,YNR050C,ID=cds4861
S000004001,YLR011W,ID=cds3593
S000005332,YNR049C,ID=cds4860
S000005317,YNR034W,ID=cds4845
S000005316,YNR033W,ID=cds4844
S000005319,YNR036C,ID=cds4848
S000005318,YNR035C,ID=cds4847
S000005324,YNR041C,ID=cds4853
S000002298,YDL139C,ID=cds764
S000005323,YNR040W,ID=cds4852
S000002299,YDL140C,ID=cds763
S000005326,YNR043W,ID=cds4854
S000005320,YNR037C,ID=cds4849
S000002294,YDL135C,ID=cds768
S000002295,YDL136W,ID=cds767
S000005322,YNR039C,ID=cds4851
S000002296,YDL137W,ID=cds766
S000005321,YNR038W,ID=cds4850
S000002297,YDL138W,ID=cds765
S000002290,YDL132W,ID=cds772
S000002291,YDL133W,ID=cds771
S000002292,YDL134C,ID=cds769
S000002293,YDL133C-A,ID=cds770
S000004019,YLR029C,ID=cds3611
S000004018,YLR028C,ID=cds3610
S000005349,YNR066C,ID=cds4877
S000004026,YLR036C,ID=cds3619
S000005357,YNR074C,ID=cds4885
S000004025,YLR035C,ID=cds3617
S000005356,YNR073C,ID=cds4884
S000004028,YLR038C,ID=cds3621
S000005359,YNR076W,ID=cds4888
S000004027,YLR037C,ID=cds3620
S000005358,YNR075W,ID=cds4886
S000004022,YLR032W,ID=cds3614
S000005353,YNR070W,ID=cds4881
S000004021,YLR031W,ID=cds3613
S000005352,YNR069C,ID=cds4880
S000004024,YLR034C,ID=cds3616
S000005355,YNR072W,ID=cds4883
S000004023,YLR033W,ID=cds3615
S000005354,YNR071C,ID=cds4882
S000004020,YLR030W,ID=cds3612
S000005351,YNR068C,ID=cds4879
S000005350,YNR067C,ID=cds4878
S000004008,YLR018C,ID=cds3600
S000005339,YNR056C,ID=cds4867
S000004007,YLR017W,ID=cds3599
S000005338,YNR055C,ID=cds4866
S000004009,YLR019W,ID=cds3601
S000004015,YLR025W,ID=cds3607
S000005346,YNR063W,ID=cds4874
S000004014,YLR024C,ID=cds3606
S000005345,YNR062C,ID=cds4873
S000004017,YLR027C,ID=cds3609
S000005348,YNR065C,ID=cds4876
S000004016,YLR026C,ID=cds3608
S000005347,YNR064C,ID=cds4875
S000004011,YLR021W,ID=cds3603
S000005342,YNR059W,ID=cds4870
S000004010,YLR020C,ID=cds3602
S000005341,YNR058W,ID=cds4869
S000004013,YLR023C,ID=cds3605
S000005344,YNR061C,ID=cds4872
S000087209,YDR461C-A,ID=cds1343
S000004012,YLR022C,ID=cds3604
S000005343,YNR060W,ID=cds4871
S000005340,YNR057C,ID=cds4868
S000087203,YCL048W-A,ID=cds523
S000002258,YDL100C,ID=cds804
S000003589,YJL053W,ID=cds3007
S000002259,YDL101C,ID=cds803
S000003597,YJL061W,ID=cds2999
S000002265,YDL107W,ID=cds797
S000003596,YJL060W,ID=cds3000
S000002266,YDL108W,ID=cds796
S000003599,YJL063C,ID=cds2996
S000002267,YDL109C,ID=cds795
S000003598,YJL062W,ID=cds2998
S000002268,YDL110C,ID=cds794
S000003593,YJL057C,ID=cds3003
S000002261,YDL103C,ID=cds801
S000003592,YJL056C,ID=cds3004
S000002262,YDL104C,ID=cds800
S000003595,YJL059W,ID=cds3001
S000002263,YDL105W,ID=cds799
S000003594,YJL058C,ID=cds3002
S000002264,YDL106C,ID=cds798
S000003591,YJL055W,ID=cds3005
S000003590,YJL054W,ID=cds3006
S000002260,YDL102W,ID=cds802
S000003579,YJL043W,ID=cds3019
S000002247,YDL089W,ID=cds813
S000003578,YJL042W,ID=cds3020
S000002248,YDL090C,ID=cds812
S000002249,YDL091C,ID=cds811
S000003586,YJL050W,ID=cds3011
S000003585,YJL049W,ID=cds3012
S000002255,YDL097C,ID=cds807
S000003588,YJL052W,ID=cds3009
S000002256,YDL098C,ID=cds806
S000003587,YJL051W,ID=cds3010
S000002257,YDL099W,ID=cds805
S000003582,YJL046W,ID=cds3016
S000002250,YDL092W,ID=cds810
S000003581,YJL045W,ID=cds3017
S000002251,YDL093W,ID=cds809
S000003584,YJL048C,ID=cds3013
S000003583,YJL047C,ID=cds3015
S000002253,YDL095W,ID=cds808
S000003580,YJL044C,ID=cds3018
S000005309,YNR026C,ID=cds4836
S000005306,YNR023W,ID=cds4834
S000005305,YNR022C,ID=cds4833
S000005307,YNR024W,ID=cds4835
S000005313,YNR030W,ID=cds4840
S000002287,YDL129W,ID=cds776
S000005312,YNR029C,ID=cds4839
S000002288,YDL130W,ID=cds775
S000005315,YNR032W,ID=cds4842
S000002289,YDL131W,ID=cds773
S000005314,YNR031C,ID=cds4841
S000002283,YDL125C,ID=cds780
S000002284,YDL126C,ID=cds779
S000005311,YNR028W,ID=cds4838
S000002285,YDL127W,ID=cds778
S000005310,YNR027W,ID=cds4837
S000002286,YDL128W,ID=cds777
S000002280,YDL122W,ID=cds783
S000002281,YDL123W,ID=cds782
S000002282,YDL124W,ID=cds781
S000002269,YDL111C,ID=cds793
S000005302,YNR019W,ID=cds4830
S000005301,YNR018W,ID=cds4829
S000002277,YDL119C,ID=cds786
S000005304,YNR021W,ID=cds4832
S000002278,YDL120W,ID=cds785
S000005303,YNR020C,ID=cds4831
S000002279,YDL121C,ID=cds784
S000002272,YDL114W,ID=cds790
S000002273,YDL115C,ID=cds789
S000005300,YNR017W,ID=cds4828
S000002274,YDL116W,ID=cds788
S000002275,YDL117W,ID=cds787
S000002270,YDL112W,ID=cds792
S000002271,YDL113C,ID=cds791
S000001808,YKR100C,ID=cds3515
S000001809,YKR101W,ID=cds3516
S000001804,YKR096W,ID=cds3511
S000001805,YKR097W,ID=cds3512
S000001806,YKR098C,ID=cds3513
S000001807,YKR099W,ID=cds3514
S000001800,YKR092C,ID=cds3506
S000001801,YKR093W,ID=cds3507
S000001802,YKR094C,ID=cds3508
S000001803,YKR095W,ID=cds3509
S000004088,YLR098C,ID=cds3678
S000004087,YLR097C,ID=cds3677
S000004089,YLR099C,ID=cds3679
S000004084,YLR094C,ID=cds3674
S000004083,YLR093C,ID=cds3673
S000004086,YLR096W,ID=cds3676
S000004085,YLR095C,ID=cds3675
S000004080,YLR090W,ID=cds3670
S000004082,YLR092W,ID=cds3672
S000004081,YLR091W,ID=cds3671
S000004077,YLR087C,ID=cds3667
S000004076,YLR086W,ID=cds3666
S000004079,YLR089C,ID=cds3669
S000004078,YLR088W,ID=cds3668
S000004073,YLR083C,ID=cds3663
S000004072,YLR082C,ID=cds3662
S000004075,YLR085C,ID=cds3665
S000004074,YLR084C,ID=cds3664
S000004071,YLR081W,ID=cds3661
S000004070,YLR080W,ID=cds3660
S000001826,YFL068W,ID=cds1700
S000001827,YFL067W,ID=cds1701
S000001828,YFL066C,ID=cds1702
S000001829,YFL065C,ID=cds1703
S000001817,YAL065C,ID=cds3
S000001811,YKR103W,ID=cds3518
S000001812,YKR104W,ID=cds3519
S000001813,YKR105C,ID=cds3520
S000001814,YKR106W,ID=cds3521
S000001810,YKR102W,ID=cds3517
S000004099,YLR109W,ID=cds3689
S000004098,YLR108C,ID=cds3688
S000004095,YLR105C,ID=cds3685
S000004094,YLR104W,ID=cds3684
S000004097,YLR107W,ID=cds3687
S000004096,YLR106C,ID=cds3686
S000004090,YLR100W,ID=cds3681
S000004093,YLR103C,ID=cds3683
S000004092,YLR102C,ID=cds3682
S000004048,YLR058C,ID=cds3640
S000005379,YOL019W,ID=cds5035
S000004047,YLR057W,ID=cds3639
S000005378,YOL018C,ID=cds5036
S000004049,YLR059C,ID=cds3641
S000004044,YLR054C,ID=cds3636
S000005375,YOL015W,ID=cds5039
S000004043,YLR053C,ID=cds3635
S000005374,YOL014W,ID=cds5040
S000004046,YLR056W,ID=cds3638
S000005377,YOL017W,ID=cds5037
S000004045,YLR055C,ID=cds3637
S000005376,YOL016C,ID=cds5038
S000004040,YLR050C,ID=cds3632
S000005371,YOL011W,ID=cds5044
S000005370,YOL010W,ID=cds5045
S000004042,YLR052W,ID=cds3634
S000005373,YOL013C,ID=cds5042
S000004041,YLR051C,ID=cds3633
S000005372,YOL012C,ID=cds5043
S000004029,YLR039C,ID=cds3622
S000004037,YLR047C,ID=cds3629
S000005368,YOL008W,ID=cds5047
S000004036,YLR046C,ID=cds3628
S000005367,YOL007C,ID=cds5048
S000004039,YLR049C,ID=cds3631
S000004038,YLR048W,ID=cds3630
S000005369,YOL009C,ID=cds5046
S000004033,YLR043C,ID=cds3625
S000005364,YOL004W,ID=cds5051
S000004032,YLR042C,ID=cds3624
S000005363,YOL003C,ID=cds5052
S000004035,YLR045C,ID=cds3627
S000005366,YOL006C,ID=cds5049
S000004034,YLR044C,ID=cds3626
S000005365,YOL005C,ID=cds5050
S000005360,YNR077C,ID=cds4889
S000005362,YOL002C,ID=cds5053
S000004030,YLR040C,ID=cds3623
S000005361,YOL001W,ID=cds5054
S000004069,YLR079W,ID=cds3659
S000004065,YLR075W,ID=cds3656
S000005396,YOL036W,ID=cds5018
S000004068,YLR078C,ID=cds3658
S000005399,YOL039W,ID=cds5015
S000004067,YLR077W,ID=cds3657
S000005398,YOL038W,ID=cds5017
S000004062,YLR072W,ID=cds3653
S000005393,YOL033W,ID=cds5020
S000004061,YLR071C,ID=cds3652
S000005392,YOL032W,ID=cds5021
S000004064,YLR074C,ID=cds3655
S000004063,YLR073C,ID=cds3654
S000005394,YOL034W,ID=cds5019
S000004060,YLR070C,ID=cds3651
S000005391,YOL031C,ID=cds5022
S000005390,YOL030W,ID=cds5023
S000004059,YLR069C,ID=cds3650
S000004058,YLR068W,ID=cds3649
S000005389,YOL029C,ID=cds5024
S000004055,YLR065C,ID=cds3646
S000005386,YOL026C,ID=cds5027
S000004054,YLR064W,ID=cds3645
S000005385,YOL025W,ID=cds5028
S000004057,YLR067C,ID=cds3648
S000005388,YOL028C,ID=cds5025
S000004056,YLR066W,ID=cds3647
S000005387,YOL027C,ID=cds5026
S000004051,YLR061W,ID=cds3643
S000005382,YOL022C,ID=cds5031
S000004050,YLR060W,ID=cds3642
S000005381,YOL021C,ID=cds5032
S000004053,YLR063W,ID=cds3644
S000005384,YOL024W,ID=cds5029
S000005383,YOL023W,ID=cds5030
S000005380,YOL020W,ID=cds5033
S000001767,YKR059W,ID=cds3474
S000000435,YBR231C,ID=cds431
S000001768,YKR060W,ID=cds3475
S000000434,YBR230C,ID=cds429
S000001769,YKR061W,ID=cds3476
S000000433,YBR229C,ID=cds428
S000000432,YBR228W,ID=cds427
S000001763,YKR055W,ID=cds3470
S000000439,YBR235W,ID=cds435
S000001764,YKR056W,ID=cds3471
S000000438,YBR234C,ID=cds434
S000001765,YKR057W,ID=cds3472
S000000437,YBR233W,ID=cds432
S000001766,YKR058W,ID=cds3473
S000001770,YKR062W,ID=cds3477
S000001771,YKR063C,ID=cds3478
S000001772,YKR064W,ID=cds3479
S000001773,YKR065C,ID=cds3480
S000000442,YBR238C,ID=cds438
S000000441,YBR237W,ID=cds437
S000000440,YBR236C,ID=cds436
S000000429,YBR225W,ID=cds425
S000001756,YKR048C,ID=cds3463
S000000424,YBR220C,ID=cds420
S000001757,YKR049C,ID=cds3464
S000000423,YBR219C,ID=cds419
S000001758,YKR050W,ID=cds3465
S000000422,YBR218C,ID=cds418
S000001759,YKR051W,ID=cds3466
S000000421,YBR217W,ID=cds417
S000001752,YKR044W,ID=cds3460
S000001753,YKR045C,ID=cds3461
S000000427,YBR223C,ID=cds424
S000001754,YKR046C,ID=cds3462
S000000426,YBR222C,ID=cds423
S000000425,YBR221C,ID=cds421
S000001760,YKR052C,ID=cds3467
S000001761,YKR053C,ID=cds3468
S000001762,YKR054C,ID=cds3469
S000000431,YBR227C,ID=cds426
S000004819,YMR206W,ID=cds4370
S000004818,YMR205C,ID=cds4369
S000001789,YKR081C,ID=cds3495
S000004815,YMR202W,ID=cds4366
S000000457,YBR253W,ID=cds453
S000004814,YMR201C,ID=cds4365
S000000456,YBR252W,ID=cds452
S000004817,YMR204C,ID=cds4368
S000000455,YBR251W,ID=cds451
S000004816,YMR203W,ID=cds4367
S000000454,YBR250W,ID=cds450
S000001785,YKR077W,ID=cds3491
S000004811,YMR198W,ID=cds4362
S000001786,YKR078W,ID=cds3492
S000004810,YMR197C,ID=cds4361
S000001787,YKR079C,ID=cds3493
S000004813,YMR200W,ID=cds4364
S000000459,YBR255W,ID=cds455
S000001788,YKR080W,ID=cds3494
S000004812,YMR199W,ID=cds4363
S000000458,YBR254C,ID=cds454
S000001792,YKR084C,ID=cds3498
S000000460,YBR256C,ID=cds457
S000001793,YKR085C,ID=cds3499
S000001794,YKR086W,ID=cds3500
S000004820,YMR207C,ID=cds4371
S000001795,YKR087C,ID=cds3501
S000000464,YBR260C,ID=cds461
S000000463,YBR259W,ID=cds460
S000001790,YKR082W,ID=cds3496
S000000462,YBR258C,ID=cds459
S000001791,YKR083C,ID=cds3497
S000000461,YBR257W,ID=cds458
S000004808,YMR195W,ID=cds4359
S000004807,YMR194W,ID=cds4357
S000004809,YMR196W,ID=cds4360
S000001778,YKR070W,ID=cds3485
S000004804,YMR192W,ID=cds4355
S000000446,YBR242W,ID=cds442
S000001779,YKR071C,ID=cds3486
S000004803,YMR191W,ID=cds4354
S000000445,YBR241C,ID=cds441
S000004806,YMR193W,ID=cds4356
S000000444,YBR240C,ID=cds440
S000000443,YBR239C,ID=cds439
S000001774,YKR066C,ID=cds3481
S000004800,YMR188C,ID=cds4351
S000001775,YKR067W,ID=cds3482
S000000449,YBR245C,ID=cds445
S000001776,YKR068C,ID=cds3483
S000004802,YMR190C,ID=cds4353
S000000448,YBR244W,ID=cds444
S000001777,YKR069W,ID=cds3484
S000004801,YMR189W,ID=cds4352
S000000447,YBR243C,ID=cds443
S000001782,YKR074W,ID=cds3488
S000001783,YKR075C,ID=cds3489
S000001784,YKR076W,ID=cds3490
S000000453,YBR249C,ID=cds449
S000000452,YBR248C,ID=cds448
S000000451,YBR247C,ID=cds447
S000001780,YKR072C,ID=cds3487
S000000450,YBR246W,ID=cds446
S000001727,YKR019C,ID=cds3438
S000001728,YKR020W,ID=cds3439
S000001729,YKR021W,ID=cds3440
S000001723,YKR015C,ID=cds3434
S000001724,YKR016W,ID=cds3435
S000001725,YKR017C,ID=cds3436
S000001726,YKR018C,ID=cds3437
S000001721,YKR013W,ID=cds3432
S000001722,YKR014C,ID=cds3433
S000001716,YKR008W,ID=cds3428
S000001717,YKR009C,ID=cds3429
S000001718,YKR010C,ID=cds3430
S000001719,YKR011C,ID=cds3431
S000001712,YKR004C,ID=cds3424
S000001713,YKR005C,ID=cds3425
S000001714,YKR006C,ID=cds3426
S000001715,YKR007W,ID=cds3427
S000001710,YKR002W,ID=cds3422
S000001711,YKR003W,ID=cds3423
S000000419,YBR215W,ID=cds415
S000000418,YBR214W,ID=cds414
S000001749,YKR041W,ID=cds3457
S000001745,YKR037C,ID=cds3454
S000001746,YKR038C,ID=cds3455
S000000412,YBR208C,ID=cds409
S000001747,YKR039W,ID=cds3456
S000000411,YBR207W,ID=cds408
S000000417,YBR213W,ID=cds413
S000001742,YKR034W,ID=cds3451
S000000416,YBR212W,ID=cds412
S000000415,YBR211C,ID=cds411
S000001744,YKR036C,ID=cds3453
S000000414,YBR210W,ID=cds410
S000001750,YKR042W,ID=cds3458
S000001751,YKR043C,ID=cds3459
S000000420,YBR216C,ID=cds416
S000000409,YBR205W,ID=cds407
S000000408,YBR204C,ID=cds406
S000000407,YBR203W,ID=cds405
S000001738,YKR030W,ID=cds3449
S000001739,YKR031C,ID=cds3450
S000001734,YKR026C,ID=cds3445
S000000402,YBR198C,ID=cds398
S000001735,YKR027W,ID=cds3446
S000000401,YBR197C,ID=cds397
S000001736,YKR028W,ID=cds3447
S000000400,YBR196C,ID=cds394
S000001737,YKR029C,ID=cds3448
S000001730,YKR022C,ID=cds3441
S000000406,YBR202W,ID=cds404
S000001731,YKR023W,ID=cds3442
S000000405,YBR201W,ID=cds402
S000001732,YKR024C,ID=cds3443
S000000404,YBR200W,ID=cds400
S000001733,YKR025W,ID=cds3444
S000000403,YBR199W,ID=cds399
S000028848,YMR175W-A,ID=cds4337
S000002218,YDL060W,ID=cds840
S000003549,YJL012C,ID=cds3043
S000002219,YDL061C,ID=cds839
S000028845,YLR361C-A,ID=cds3931
S000004877,YMR264W,ID=cds4429
S000002214,YDL056W,ID=cds844
S000003545,YJL008C,ID=cds3046
S000004876,YMR263W,ID=cds4428
S000002215,YDL057W,ID=cds843
S000003548,YJL011C,ID=cds3044
S000004879,YMR266W,ID=cds4431
S000002216,YDL058W,ID=cds842
S000003547,YJL010C,ID=cds3045
S000028849,YMR247W-A,ID=cds4414
S000004878,YMR265C,ID=cds4430
S000002217,YDL059C,ID=cds841
S000003553,YJL016W,ID=cds3040
S000004884,YMR271C,ID=cds4436
S000028851,YNL146C-A,ID=cds4669
S000002221,YDL063C,ID=cds838
S000004883,YMR270C,ID=cds4435
S000028850,YNL042W-B,ID=cds4772
S000002222,YDL064W,ID=cds837
S000004886,YMR273C,ID=cds4439
S000002223,YDL065C,ID=cds836
S000004885,YMR272C,ID=cds4437
S000002224,YDL066W,ID=cds835
S000004880,YMR267W,ID=cds4432
S000028855,YOL155W-A,ID=cds4902
S000028854,YOL097W-A,ID=cds4958
S000003551,YJL014W,ID=cds3041
S000004882,YMR269W,ID=cds4434
S000003550,YJL013C,ID=cds3042
S000004881,YMR268C,ID=cds4433
S000028852,YNL277W-A,ID=cds4549
S000003539,YJL002C,ID=cds3051
S000028859,YPL119C-A,ID=cds5587
S000002207,YDL049C,ID=cds850
S000003538,YJL001W,ID=cds3052
S000004869,YMR256C,ID=cds4421
S000028858,YOR293C-A,ID=cds5331
S000028857,YOR192C-C,ID=cds5238
S000002209,YDL051W,ID=cds849
S000028856,YOR034C-A,ID=cds5089
S000004866,YMR253C,ID=cds4419
S000002203,YDL045C,ID=cds855
S000004865,YMR252C,ID=cds4418
S000002204,YDL046W,ID=cds853
S000003534,YHR214C-B,ID=cds2629
S000004868,YMR255W,ID=cds4420
S000002205,YDL047W,ID=cds852
S000003537,YIL082W-A,ID=cds2728
S000002206,YDL048C,ID=cds851
S000003536,YIL014C-A,ID=cds2790
S000003542,YJL005W,ID=cds3048
S000004873,YMR260C,ID=cds4425
S000002210,YDL052C,ID=cds848
S000003541,YJL004C,ID=cds3049
S000004872,YMR259C,ID=cds4424
S000002211,YDL053C,ID=cds847
S000004875,YMR262W,ID=cds4427
S000002212,YDL054C,ID=cds846
S000003543,YJL006C,ID=cds3047
S000004874,YMR261C,ID=cds4426
S000002213,YDL055C,ID=cds845
S000003540,YJL003W,ID=cds3050
S000004871,YMR258C,ID=cds4423
S000004870,YMR257C,ID=cds4422
S000087160,YGL194C-A,ID=cds1891
S000028826,YGL041W-A,ID=cds2030
S000003568,YJL031C,ID=cds3029
S000004899,YMR286W,ID=cds4452
S000002236,YDL078C,ID=cds825
S000003567,YJL030W,ID=cds3030
S000004898,YMR285C,ID=cds4451
S000002237,YDL079C,ID=cds824
S000028829,YHL048C-A,ID=cds2357
S000002238,YDL080C,ID=cds823
S000028828,YHL015W-A,ID=cds2388
S000002239,YDL081C,ID=cds822
S000028827,YGR035W-A,ID=cds2105
S000003575,YJL038C,ID=cds3023
S000002243,YDL085W,ID=cds818
S000003574,YJL037W,ID=cds3024
S000002244,YDL086W,ID=cds816
S000003577,YJL041W,ID=cds3021
S000002245,YDL087C,ID=cds815
S000003576,YJL039C,ID=cds3022
S000002246,YDL088C,ID=cds814
S000003571,YJL034W,ID=cds3027
S000003570,YJL033W,ID=cds3028
S000002240,YDL082W,ID=cds821
S000028832,YHR050W-A,ID=cds2461
S000003573,YJL036W,ID=cds3025
S000002241,YDL083C,ID=cds820
S000003572,YJL035C,ID=cds3026
S000002242,YDL084W,ID=cds819
S000028830,YHR007C-A,ID=cds2414
S000028837,YIR018C-A,ID=cds2824
S000028836,YIL046W-A,ID=cds2760
S000028835,YIL002W-A,ID=cds2803
S000003557,YJL020C,ID=cds3038
S000004888,YMR275C,ID=cds4441
S000002225,YDL067C,ID=cds834
S000003556,YJL019W,ID=cds3039
S000004887,YMR274C,ID=cds4440
S000002227,YDL069C,ID=cds833
S000004889,YMR276W,ID=cds4442
S000002228,YDL070W,ID=cds832
S000028838,YIR021W-A,ID=cds2828
S000003564,YJL027C,ID=cds3033
S000004895,YMR282C,ID=cds4448
S000002232,YDL074C,ID=cds829
S000003563,YJL026W,ID=cds3034
S000004894,YMR281W,ID=cds4447
S000002233,YDL075W,ID=cds828
S000003566,YJL029C,ID=cds3031
S000004897,YMR284W,ID=cds4450
S000002234,YDL076C,ID=cds827
S000003565,YJL028W,ID=cds3032
S000004896,YMR283C,ID=cds4449
S000002235,YDL077C,ID=cds826
S000003560,YJL023C,ID=cds3037
S000004891,YMR278W,ID=cds4444
S000004890,YMR277W,ID=cds4443
S000003562,YJL025W,ID=cds3035
S000004893,YMR280C,ID=cds4446
S000002230,YDL072C,ID=cds831
S000003561,YJL024C,ID=cds3036
S000004892,YMR279C,ID=cds4445
S000002231,YDL073W,ID=cds830
S000003509,YGR277C,ID=cds2338
S000028804,YJL047C-A,ID=cds3014
S000004837,YMR224C,ID=cds4388
S000000479,YBR275C,ID=cds475
S000003506,YGR274C,ID=cds2335
S000004836,YMR223W,ID=cds4387
S000000478,YBR274W,ID=cds474
S000003505,YGR273C,ID=cds2334
S000004839,YMR226C,ID=cds4390
S000000477,YBR273C,ID=cds473
S000003508,YGR276C,ID=cds2337
S000004838,YMR225C,ID=cds4389
S000000476,YBR272C,ID=cds472
S000003507,YGR275W,ID=cds2336
S000028808,YLR264C-A,ID=cds3843
S000004833,YMR220W,ID=cds4384
S000003502,YGR270W,ID=cds2331
S000004832,YMR219W,ID=cds4383
S000028806,YJL136W-A,ID=cds2925
S000004835,YMR222C,ID=cds4386
S000028805,YJL133C-A,ID=cds2928
S000004834,YMR221C,ID=cds4385
S000003503,YGR271W,ID=cds2332
S000004840,YMR227C,ID=cds4391
S000000482,YBR278W,ID=cds477
S000004842,YMR229C,ID=cds4393
S000000480,YBR276C,ID=cds476
S000003511,YGR279C,ID=cds2340
S000004841,YMR228W,ID=cds4392
S000003510,YGR278W,ID=cds2339
S000028811,YOL013W-A,ID=cds5041
S000000486,YBR282W,ID=cds481
S000028810,YNL067W-B,ID=cds4747
S000000485,YBR281C,ID=cds480
S000000484,YBR280C,ID=cds479
S000000483,YBR279W,ID=cds478
S000004829,YMR216C,ID=cds4380
S000004826,YMR213W,ID=cds4377
S000000468,YBR264C,ID=cds465
S000004825,YMR212C,ID=cds4376
S000000467,YBR263W,ID=cds464
S000004828,YMR215W,ID=cds4379
S000028813,YAL063C-A,ID=cds7
S000000466,YBR262C,ID=cds463
S000004827,YMR214W,ID=cds4378
S000028812,YOL038C-A,ID=cds5016
S000000465,YBR261C,ID=cds462
S000001796,YKR088C,ID=cds3502
S000004822,YMR209C,ID=cds4373
S000028819,YDR003W-A,ID=cds897
S000001797,YKR089C,ID=cds3503
S000004821,YMR208W,ID=cds4372
S000028818,YCR024C-B,ID=cds589
S000001798,YKR090W,ID=cds3504
S000004824,YMR211W,ID=cds4375
S000028817,YBR221W-A,ID=cds422
S000001799,YKR091W,ID=cds3505
S000004823,YMR210W,ID=cds4374
S000028816,YBR196C-B,ID=cds396
S000000469,YBR265W,ID=cds466
S000000471,YBR267W,ID=cds467
S000004831,YMR218C,ID=cds4382
S000003500,YGR268C,ID=cds2330
S000004830,YMR217W,ID=cds4381
S000000475,YBR271W,ID=cds471
S000000474,YBR270C,ID=cds470
S000000473,YBR269C,ID=cds469
S000000472,YBR268W,ID=cds468
S000003528,YGR296W,ID=cds2354
S000004858,YMR244W,ID=cds4410
S000003527,YGR295C,ID=cds2353
S000000499,YBR295W,ID=cds493
S000000498,YBR294W,ID=cds492
S000003529,YHR001W-A,ID=cds2406
S000004855,YMR242C,ID=cds4407
S000003524,YGR292W,ID=cds2351
S000004854,YMR241W,ID=cds4406
S000004857,YMR244C-A,ID=cds4411
S000003526,YGR294W,ID=cds2352
S000004856,YMR243C,ID=cds4409
S000004862,YMR250W,ID=cds4415
S000003531,YHR021W-A,ID=cds2429
S000004861,YMR247C,ID=cds4413
S000002200,YDL042C,ID=cds858
S000003530,YHR005C-A,ID=cds2411
S000004864,YMR251W-A,ID=cds4417
S000002201,YDL043C,ID=cds857
S000004863,YMR251W,ID=cds4416
S000002202,YDL044C,ID=cds856
S000004860,YMR246W,ID=cds4412
S000004848,YMR235C,ID=cds4400
S000003517,YGR285C,ID=cds2346
S000004847,YMR234W,ID=cds4399
S000000489,YBR285W,ID=cds484
S000003516,YGR284C,ID=cds2345
S000000488,YBR284W,ID=cds483
S000003519,YGR287C,ID=cds2348
S000004849,YMR236W,ID=cds4401
S000000487,YBR283C,ID=cds482
S000003518,YGR286C,ID=cds2347
S000004844,YMR231W,ID=cds4396
S000003513,YGR281W,ID=cds2342
S000004843,YMR230W,ID=cds4394
S000003512,YGR280C,ID=cds2341
S000004846,YMR233W,ID=cds4398
S000003515,YGR283C,ID=cds2344
S000004845,YMR232W,ID=cds4397
S000003514,YGR282C,ID=cds2343
S000004851,YMR238W,ID=cds4403
